                ---  DERIVACIÓN NUMÉRICA  ---
Se muestran las derivadas de las posiciones y posteriormente de las velocidades hechas por métodos numéricos:
Tiempo  Posición  Velocidad  Aceleración
0		 0		 0.00839329	0.349161
2.976	 2.81388	 1.80187	 0.525174
3	 2.85728	 1.81437	 0.516493
3.024	 2.90097	 1.82667	 0.512153
3.048	 2.94496	 1.83896	 0.516493
3.072	 2.98924	 1.85146	 0.520833
3.096	 3.03383	 1.86396	 0.512153
3.12	 3.07871	 1.87604	 0.507813
3.144	 3.12388	 1.88833	 0.512153
3.168	 3.16935	 1.90062	 0.512153
3.192	 3.21511	 1.91292	 0.512153
3.216	 3.26117	 1.92521	 0.507813
3.24	 3.30752	 1.93729	 0.503472
3.264	 3.35416	 1.94937	 0.503472
3.288	 3.40109	 1.96146	 0.503472
3.312	 3.44831	 1.97354	 0.503472
3.336	 3.49582	 1.98562	 0.499132
3.36	 3.54362	 1.9975	 0.499132
3.384	 3.5917	 2.00958	 0.503472
3.408	 3.64008	 2.02167	 0.499132
3.432	 3.68874	 2.03354	 0.494792
3.456	 3.73769	 2.04542	 0.494792
3.48	 3.78692	 2.05729	 0.494792
3.504	 3.83644	 2.06917	 0.494792
3.528	 3.88624	 2.08104	 0.490451
3.552	 3.93633	 2.09271	 0.486111
3.576	 3.98669	 2.10437	 0.490451
3.6	 4.03734	 2.11625	 0.494792
3.624	 4.08827	 2.12812	 0.490451
3.648	 4.13949	 2.13979	 0.481771
3.672	 4.19098	 2.15125	 0.481771
3.696	 4.24275	 2.16292	 0.481771
3.72	 4.2948	 2.17437	 0.481771
3.744	 4.34712	 2.18604	 0.486111
3.768	 4.39973	 2.19771	 0.481771
3.792	 4.45261	 2.20917	 0.477431
3.816	 4.50577	 2.22062	 0.477431
3.84	 4.5592	 2.23208	 0.477431
3.864	 4.61291	 2.24354	 0.47309
3.888	 4.66689	 2.25479	 0.47309
3.912	 4.72114	 2.26625	 0.477431
3.936	 4.77567	 2.27771	 0.47309
3.96	 4.83047	 2.28896	 0.46875
3.984	 4.88554	 2.30021	 0.46875
4.008	 4.94088	 2.31146	 0.46875
4.032	 4.99649	 2.32271	 0.46875
4.056	 5.05237	 2.33396	 0.46875
4.08	 5.10852	 2.34521	 0.46441
4.104	 5.16494	 2.35625	 0.46441
4.128	 5.22162	 2.3675	 0.46441
4.152	 5.27858	 2.37854	 0.460069
4.176	 5.33579	 2.38958	 0.46441
4.2	 5.39328	 2.40083	 0.460069
4.224	 5.45103	 2.41167	 0.455729
4.248	 5.50904	 2.42271	 0.455729
4.272	 5.56732	 2.43354	 0.455729
4.296	 5.62585	 2.44458	 0.460069
4.32	 5.68466	 2.45562	 0.451389
4.344	 5.74372	 2.46625	 0.451389
4.368	 5.80304	 2.47729	 0.460069
4.392	 5.86263	 2.48833	 0.451389
4.416	 5.92248	 2.49896	 0.442708
4.44	 5.98258	 2.50958	 0.447049
4.464	 6.04294	 2.52042	 0.451389
4.488	 6.10356	 2.53125	 0.451389
4.512	 6.16444	 2.54208	 0.447049
4.536	 6.22558	 2.55271	 0.442708
4.56	 6.28697	 2.56333	 0.442708
4.584	 6.34862	 2.57396	 0.438368
4.608	 6.41052	 2.58437	 0.438368
4.632	 6.47267	 2.595	 0.447049
4.656	 6.53508	 2.60583	 0.442708
4.68	 6.59775	 2.61625	 0.434028
4.704	 6.66066	 2.62667	 0.438368
4.728	 6.72383	 2.63729	 0.438368
4.752	 6.78725	 2.64771	 0.434028
4.776	 6.85092	 2.65812	 0.434028
4.8	 6.91484	 2.66854	 0.429688
4.824	 6.97901	 2.67875	 0.429688
4.848	 7.04342	 2.68917	 0.434028
4.872	 7.10809	 2.69958	 0.434028
4.896	 7.173	 2.71	 0.429687
4.92	 7.23817	 2.72021	 0.425347
4.944	 7.30357	 2.73042	 0.429688
4.968	 7.36923	 2.74083	 0.425347
4.992	 7.43513	 2.75083	 0.421007
5.016	 7.50127	 2.76104	 0.425347
5.04	 7.56766	 2.77125	 0.421007
5.064	 7.63429	 2.78125	 0.421007
5.088	 7.70116	 2.79146	 0.425347
5.112	 7.76828	 2.80167	 0.421007
5.136	 7.83564	 2.81167	 0.416667
5.16	 7.90324	 2.82167	 0.416667
5.184	 7.97108	 2.83167	 0.416667
5.208	 8.03916	 2.84167	 0.416667
5.232	 8.10748	 2.85167	 0.416667
5.256	 8.17604	 2.86167	 0.412326
5.28	 8.24484	 2.87146	 0.407986
5.304	 8.31387	 2.88125	 0.412326
5.328	 8.38314	 2.89125	 0.416667
