#DATOS PARA h=0.03125
t		x		y		x'		y'
7.5	-4.3054	0.0013971	1.2458	-0.00048162
7.5312	-4.266	0.0013818	1.2779	-0.00049611
7.5625	-4.2255	0.001366	1.3098	-0.00051059
7.5938	-4.1841	0.0013499	1.3413	-0.00052505
7.625	-4.1417	0.0013332	1.3726	-0.00053949
7.6562	-4.0983	0.0013162	1.4035	-0.0005539
7.6875	-4.054	0.0012986	1.434	-0.00056828
7.7188	-4.0087	0.0012806	1.4643	-0.00058262
7.75	-3.9625	0.0012622	1.4942	-0.00059693
7.7812	-3.9153	0.0012433	1.5238	-0.00061119
7.8125	-3.8672	0.001224	1.553	-0.0006254
7.8438	-3.8183	0.0012042	1.5818	-0.00063956
7.875	-3.7684	0.001184	1.6102	-0.00065367
7.9062	-3.7176	0.0011634	1.6383	-0.00066771
7.9375	-3.666	0.0011423	1.666	-0.00068168
7.9688	-3.6135	0.0011208	1.6933	-0.00069558
8	-3.5602	0.0010988	1.7203	-0.00070941
8.0312	-3.506	0.0010764	1.7468	-0.00072315
8.0625	-3.451	0.0010536	1.7729	-0.00073682
8.0938	-3.3952	0.0010304	1.7986	-0.00075039
8.125	-3.3386	0.0010067	1.8238	-0.00076387
8.1562	-3.2812	0.00098265	1.8487	-0.00077724
8.1875	-3.2231	0.00095816	1.8731	-0.00079052
8.2188	-3.1641	0.00093325	1.897	-0.00080369
8.25	-3.1045	0.00090793	1.9205	-0.00081675
8.2812	-3.0441	0.0008822	1.9436	-0.00082969
8.3125	-2.983	0.00085607	1.9662	-0.00084251
8.3438	-2.9212	0.00082955	1.9884	-0.0008552
8.375	-2.8588	0.00080262	2.01	-0.00086777
8.4062	-2.7956	0.00077531	2.0313	-0.0008802
8.4375	-2.7318	0.00074761	2.052	-0.00089249
8.4688	-2.6674	0.00071953	2.0723	-0.00090464
8.5	-2.6023	0.00069107	2.092	-0.00091664
8.5312	-2.5366	0.00066224	2.1113	-0.00092849
8.5625	-2.4703	0.00063305	2.1301	-0.00094018
8.5938	-2.4035	0.00060348	2.1484	-0.00095171
8.625	-2.3361	0.00057357	2.1662	-0.00096308
8.6562	-2.2681	0.00054329	2.1834	-0.00097427
8.6875	-2.1996	0.00051268	2.2002	-0.0009853
8.7188	-2.1306	0.00048171	2.2164	-0.00099614
8.75	-2.0611	0.00045042	2.2322	-0.0010068
8.7812	-1.9911	0.00041879	2.2474	-0.0010173
8.8125	-1.9206	0.00038684	2.262	-0.0010276
8.8438	-1.8497	0.00035457	2.2762	-0.0010377
8.875	-1.7784	0.00032199	2.2898	-0.0010476
8.9062	-1.7066	0.0002891	2.3029	-0.0010572
8.9375	-1.6345	0.00025591	2.3154	-0.0010667
8.9688	-1.5619	0.00022243	2.3274	-0.001076
9	-1.489	0.00018866	2.3388	-0.0010851
9.0312	-1.4157	0.00015462	2.3497	-0.0010939
9.0625	-1.3422	0.0001203	2.3601	-0.0011025
9.0938	-1.2682	8.5712e-05	2.3699	-0.0011109
9.125	-1.194	5.0868e-05	2.3791	-0.0011191
9.1562	-1.1196	1.5772e-05	2.3878	-0.001127
9.1875	-1.0448	-1.9567e-05	2.3959	-0.0011347
9.2188	-0.96982	-5.5144e-05	2.4035	-0.0011422
9.25	-0.8946	-9.0949e-05	2.4105	-0.0011494
9.2812	-0.81917	-0.00012698	2.4169	-0.0011563
9.3125	-0.74355	-0.00016322	2.4228	-0.001163
9.3438	-0.66776	-0.00019966	2.4281	-0.0011695
9.375	-0.5918	-0.00023631	2.4328	-0.0011757
9.4062	-0.51571	-0.00027314	2.4369	-0.0011816
9.4375	-0.4395	-0.00031015	2.4405	-0.0011873
9.4688	-0.36319	-0.00034734	2.4435	-0.0011927
9.5	-0.28679	-0.00038469	2.446	-0.0011978
9.5312	-0.21032	-0.0004222	2.4478	-0.0012027
9.5625	-0.1338	-0.00045986	2.4491	-0.0012072
9.5938	-0.057256	-0.00049765	2.4498	-0.0012115
9.625	0.019305	-0.00053558	2.45	-0.0012156
9.6562	0.095862	-0.00057362	2.4495	-0.0012193
9.6875	0.1724	-0.00061178	2.4485	-0.0012227
9.7188	0.24889	-0.00065004	2.447	-0.0012259
9.75	0.32532	-0.00068839	2.4448	-0.0012287
9.7812	0.40168	-0.00072683	2.4421	-0.0012313
9.8125	0.47795	-0.00076535	2.4388	-0.0012336
9.8438	0.5541	-0.00080393	2.4349	-0.0012355
9.875	0.63012	-0.00084256	2.4305	-0.0012372
9.9062	0.706	-0.00088125	2.4255	-0.0012386
9.9375	0.78171	-0.00091997	2.4199	-0.0012396
9.9688	0.85724	-0.00095872	2.4137	-0.0012403
10	0.93256	-0.00099749	2.407	-0.0012408
10.031	1.0077	-0.0010363	2.3997	-0.0012409
10.062	1.0825	-0.001075	2.3919	-0.0012407
10.094	1.1572	-0.0011138	2.3835	-0.0012402
10.125	1.2315	-0.0011525	2.3745	-0.0012393
10.156	1.3056	-0.0011913	2.365	-0.0012382
10.188	1.3793	-0.0012299	2.3549	-0.0012367
10.219	1.4527	-0.0012685	2.3443	-0.0012349
10.25	1.5258	-0.0013071	2.3331	-0.0012328
10.281	1.5986	-0.0013456	2.3214	-0.0012303
10.312	1.6709	-0.001384	2.3091	-0.0012275
10.344	1.7429	-0.0014223	2.2963	-0.0012244
10.375	1.8144	-0.0014605	2.283	-0.001221
10.406	1.8855	-0.0014986	2.2691	-0.0012172
10.438	1.9562	-0.0015366	2.2547	-0.0012131
10.469	2.0265	-0.0015744	2.2398	-0.0012087
10.5	2.0962	-0.0016121	2.2243	-0.0012039
